Source,Target,Weight,Type
Water Science and Technology,Pollution,71,Undirected
Water Science and Technology,"Health, Toxicology and Mutagenesis",47,Undirected
Water Science and Technology,"Surfaces, Coatings and Films",7,Undirected
Water Science and Technology,Biomaterials,10,Undirected
Water Science and Technology,Polymers and Plastics,4,Undirected
Water Science and Technology,Electrochemistry,9,Undirected
Water Science and Technology,Organic Chemistry,31,Undirected
Water Science and Technology,Transportation,1,Undirected
Water Science and Technology,"Ecology, Evolution, Behavior and Systematics",5,Undirected
Water Science and Technology,Energy Engineering and Power Technology,16,Undirected
Water Science and Technology,Soil Science,23,Undirected
Water Science and Technology,Civil and Structural Engineering,19,Undirected
Water Science and Technology,Sociology and Political Science,6,Undirected
Water Science and Technology,Nutrition and Dietetics,6,Undirected
Water Science and Technology,Media Technology,1,Undirected
Water Science and Technology,Mechanics of Materials,4,Undirected
Water Science and Technology,"Electronic, Optical and Magnetic Materials",3,Undirected
Water Science and Technology,Information Systems,4,Undirected
Water Science and Technology,Immunology,2,Undirected
Water Science and Technology,Molecular Biology,5,Undirected
Water Science and Technology,Education,1,Undirected
Water Science and Technology,Periodontics,4,Undirected
Water Science and Technology,General Agricultural and Biological Sciences,1,Undirected
Water Science and Technology,Molecular Medicine,1,Undirected
Water Science and Technology,Aquatic Science,3,Undirected
Water Science and Technology,Economics and Econometrics,4,Undirected
Water Science and Technology,Computer Networks and Communications,5,Undirected
Water Science and Technology,Management Science and Operations Research,1,Undirected
Water Science and Technology,"Management, Monitoring, Policy and Law",10,Undirected
Water Science and Technology,Bioengineering,1,Undirected
Water Science and Technology,Earth-Surface Processes,3,Undirected
Water Science and Technology,Building and Construction,6,Undirected
Water Science and Technology,Food Science,1,Undirected
Water Science and Technology,Control and Systems Engineering,3,Undirected
Water Science and Technology,"Public Health, Environmental and Occupational Health",2,Undirected
Water Science and Technology,"Radiology, Nuclear Medicine and Imaging",2,Undirected
Water Science and Technology,Metals and Alloys,1,Undirected
Water Science and Technology,Developmental Neuroscience,1,Undirected
Water Science and Technology,Statistical and Nonlinear Physics,1,Undirected
Water Science and Technology,Surgery,1,Undirected
Water Science and Technology,Computational Theory and Mathematics,1,Undirected
Water Science and Technology,Pathology and Forensic Medicine,1,Undirected
Water Science and Technology,"Pediatrics, Perinatology and Child Health",1,Undirected
Water Science and Technology,Orthodontics,1,Undirected
Water Science and Technology,Physical and Theoretical Chemistry,1,Undirected
Computational Theory and Mathematics,Artificial Intelligence,131,Undirected
Computational Theory and Mathematics,Information Systems,9,Undirected
Computational Theory and Mathematics,Materials Chemistry,122,Undirected
Computational Theory and Mathematics,Information Systems and Management,3,Undirected
Computational Theory and Mathematics,Numerical Analysis,10,Undirected
Computational Theory and Mathematics,"Public Health, Environmental and Occupational Health",22,Undirected
Computational Theory and Mathematics,Complementary and alternative medicine,4,Undirected
Computational Theory and Mathematics,Molecular Biology,212,Undirected
Computational Theory and Mathematics,Organic Chemistry,25,Undirected
Computational Theory and Mathematics,Pharmacology,64,Undirected
Computational Theory and Mathematics,Computer Science Applications,3,Undirected
Computational Theory and Mathematics,Biomedical Engineering,11,Undirected
Computational Theory and Mathematics,Statistical and Nonlinear Physics,17,Undirected
Computational Theory and Mathematics,Management Science and Operations Research,14,Undirected
Computational Theory and Mathematics,"Management, Monitoring, Policy and Law",1,Undirected
Computational Theory and Mathematics,Applied Microbiology and Biotechnology,1,Undirected
Computational Theory and Mathematics,Geometry and Topology,23,Undirected
Computational Theory and Mathematics,Algebra and Number Theory,6,Undirected
Computational Theory and Mathematics,Spectroscopy,19,Undirected
Computational Theory and Mathematics,Computational Mechanics,15,Undirected
Computational Theory and Mathematics,Computer Graphics and Computer-Aided Design,4,Undirected
Computational Theory and Mathematics,Discrete Mathematics and Combinatorics,8,Undirected
Computational Theory and Mathematics,Physical and Theoretical Chemistry,11,Undirected
Computational Theory and Mathematics,Biotechnology,5,Undirected
Computational Theory and Mathematics,Physiology,23,Undirected
Computational Theory and Mathematics,Clinical Biochemistry,1,Undirected
Computational Theory and Mathematics,"Atomic and Molecular Physics, and Optics",18,Undirected
Computational Theory and Mathematics,Cellular and Molecular Neuroscience,5,Undirected
Computational Theory and Mathematics,Biophysics,17,Undirected
Computational Theory and Mathematics,Infectious Diseases,16,Undirected
Computational Theory and Mathematics,Economics and Econometrics,9,Undirected
Computational Theory and Mathematics,Mechanics of Materials,17,Undirected
Computational Theory and Mathematics,Computer Networks and Communications,11,Undirected
Computational Theory and Mathematics,Environmental Chemistry,9,Undirected
Computational Theory and Mathematics,Surgery,7,Undirected
Computational Theory and Mathematics,Cardiology and Cardiovascular Medicine,4,Undirected
Computational Theory and Mathematics,Electrical and Electronic Engineering,16,Undirected
Computational Theory and Mathematics,Computer Vision and Pattern Recognition,14,Undirected
Computational Theory and Mathematics,Building and Construction,2,Undirected
Computational Theory and Mathematics,Mathematical Physics,27,Undirected
Computational Theory and Mathematics,"Radiology, Nuclear Medicine and Imaging",11,Undirected
Computational Theory and Mathematics,Control and Systems Engineering,21,Undirected
Computational Theory and Mathematics,Health Informatics,1,Undirected
Computational Theory and Mathematics,History and Philosophy of Science,1,Undirected
Computational Theory and Mathematics,Experimental and Cognitive Psychology,3,Undirected
Computational Theory and Mathematics,"Endocrinology, Diabetes and Metabolism",2,Undirected
Computational Theory and Mathematics,Parasitology,2,Undirected
Computational Theory and Mathematics,Cultural Studies,2,Undirected
Computational Theory and Mathematics,Civil and Structural Engineering,10,Undirected
Computational Theory and Mathematics,Modeling and Simulation,2,Undirected
Computational Theory and Mathematics,Cancer Research,8,Undirected
Computational Theory and Mathematics,Hepatology,1,Undirected
Computational Theory and Mathematics,Safety Research,1,Undirected
Computational Theory and Mathematics,Theoretical Computer Science,2,Undirected
Computational Theory and Mathematics,"Statistics, Probability and Uncertainty",9,Undirected
Computational Theory and Mathematics,Inorganic Chemistry,1,Undirected
Computational Theory and Mathematics,Mechanical Engineering,8,Undirected
Computational Theory and Mathematics,Immunology,5,Undirected
Computational Theory and Mathematics,Plant Science,4,Undirected
Computational Theory and Mathematics,Insect Science,3,Undirected
Computational Theory and Mathematics,Statistics and Probability,11,Undirected
Computational Theory and Mathematics,Nuclear and High Energy Physics,4,Undirected
Computational Theory and Mathematics,Reproductive Medicine,1,Undirected
Computational Theory and Mathematics,Small Animals,5,Undirected
Computational Theory and Mathematics,Geochemistry and Petrology,1,Undirected
Computational Theory and Mathematics,Finance,3,Undirected
Computational Theory and Mathematics,Neurology,2,Undirected
Computational Theory and Mathematics,Cell Biology,3,Undirected
Computational Theory and Mathematics,Signal Processing,8,Undirected
Computational Theory and Mathematics,Condensed Matter Physics,3,Undirected
Computational Theory and Mathematics,Food Science,3,Undirected
Computational Theory and Mathematics,Catalysis,3,Undirected
Computational Theory and Mathematics,Genetics,2,Undirected
Computational Theory and Mathematics,Biological Psychiatry,1,Undirected
Computational Theory and Mathematics,Aerospace Engineering,2,Undirected
Computational Theory and Mathematics,Hardware and Architecture,4,Undirected
Computational Theory and Mathematics,Applied Mathematics,15,Undirected
Computational Theory and Mathematics,Industrial and Manufacturing Engineering,6,Undirected
Computational Theory and Mathematics,"Surfaces, Coatings and Films",1,Undirected
Computational Theory and Mathematics,Software,5,Undirected
Computational Theory and Mathematics,Pulmonary and Respiratory Medicine,3,Undirected
Computational Theory and Mathematics,"Health, Toxicology and Mutagenesis",4,Undirected
Computational Theory and Mathematics,Biomaterials,1,Undirected
Computational Theory and Mathematics,Pathology and Forensic Medicine,1,Undirected
Computational Theory and Mathematics,"Renewable Energy, Sustainability and the Environment",3,Undirected
Computational Theory and Mathematics,Computational Mathematics,2,Undirected
Computational Theory and Mathematics,Language and Linguistics,1,Undirected
Computational Theory and Mathematics,Education,1,Undirected
Computational Theory and Mathematics,Media Technology,1,Undirected
Computational Theory and Mathematics,Microbiology,1,Undirected
Computational Theory and Mathematics,Analytical Chemistry,4,Undirected
Computational Theory and Mathematics,Psychiatry and Mental health,2,Undirected
Computational Theory and Mathematics,Soil Science,1,Undirected
Computational Theory and Mathematics,Applied Psychology,1,Undirected
Computational Theory and Mathematics,Structural Biology,2,Undirected
Computational Theory and Mathematics,Organizational Behavior and Human Resource Management,1,Undirected
Computational Theory and Mathematics,Pharmaceutical Science,1,Undirected
Computational Theory and Mathematics,Metals and Alloys,1,Undirected
Computational Theory and Mathematics,Biochemistry,1,Undirected
Computational Theory and Mathematics,Ocean Engineering,1,Undirected
Computational Theory and Mathematics,Rheumatology,1,Undirected
Computational Theory and Mathematics,Social Psychology,1,Undirected
Computational Theory and Mathematics,"Safety, Risk, Reliability and Quality",1,Undirected
Computational Theory and Mathematics,Ceramics and Composites,1,Undirected
Computational Theory and Mathematics,Environmental Engineering,1,Undirected
Computational Theory and Mathematics,Animal Science and Zoology,1,Undirected
Computational Theory and Mathematics,Global and Planetary Change,1,Undirected
Computational Theory and Mathematics,Nutrition and Dietetics,1,Undirected
Computational Theory and Mathematics,Literature and Literary Theory,1,Undirected
Atmospheric Science,Oceanography,126,Undirected
Atmospheric Science,Ocean Engineering,5,Undirected
Atmospheric Science,Geochemistry and Petrology,13,Undirected
Atmospheric Science,Economics and Econometrics,2,Undirected
Atmospheric Science,Global and Planetary Change,482,Undirected
Atmospheric Science,"Health, Toxicology and Mutagenesis",163,Undirected
Atmospheric Science,Environmental Chemistry,96,Undirected
Atmospheric Science,Aerospace Engineering,33,Undirected
Atmospheric Science,"Management, Monitoring, Policy and Law",47,Undirected
Atmospheric Science,Environmental Engineering,121,Undirected
Atmospheric Science,Electrical and Electronic Engineering,7,Undirected
Atmospheric Science,Nature and Landscape Conservation,15,Undirected
Atmospheric Science,Process Chemistry and Technology,4,Undirected
Atmospheric Science,Pulmonary and Respiratory Medicine,22,Undirected
Atmospheric Science,Spectroscopy,30,Undirected
Atmospheric Science,Astronomy and Astrophysics,105,Undirected
Atmospheric Science,"Surfaces, Coatings and Films",6,Undirected
Atmospheric Science,Anthropology,16,Undirected
Atmospheric Science,Mechanics of Materials,11,Undirected
Atmospheric Science,Soil Science,15,Undirected
Atmospheric Science,Biomedical Engineering,8,Undirected
Atmospheric Science,Plant Science,23,Undirected
Atmospheric Science,Earth-Surface Processes,58,Undirected
Atmospheric Science,Materials Chemistry,29,Undirected
Atmospheric Science,"Ecology, Evolution, Behavior and Systematics",3,Undirected
Atmospheric Science,Molecular Biology,10,Undirected
Atmospheric Science,Artificial Intelligence,19,Undirected
Atmospheric Science,General Health Professions,4,Undirected
Atmospheric Science,Sociology and Political Science,18,Undirected
Atmospheric Science,Mechanical Engineering,9,Undirected
Atmospheric Science,Computer Vision and Pattern Recognition,2,Undirected
Atmospheric Science,Automotive Engineering,14,Undirected
Atmospheric Science,Media Technology,15,Undirected
Atmospheric Science,Catalysis,3,Undirected
Atmospheric Science,Condensed Matter Physics,3,Undirected
Atmospheric Science,Computational Mechanics,15,Undirected
Atmospheric Science,Civil and Structural Engineering,18,Undirected
Atmospheric Science,Geophysics,29,Undirected
Atmospheric Science,Fluid Flow and Transfer Processes,4,Undirected
Atmospheric Science,Statistical and Nonlinear Physics,6,Undirected
Atmospheric Science,Geology,13,Undirected
Atmospheric Science,Archeology,6,Undirected
Atmospheric Science,Physiology,2,Undirected
Atmospheric Science,Inorganic Chemistry,4,Undirected
Atmospheric Science,"Safety, Risk, Reliability and Quality",3,Undirected
Atmospheric Science,Finance,1,Undirected
Atmospheric Science,Management Science and Operations Research,1,Undirected
Atmospheric Science,"Atomic and Molecular Physics, and Optics",12,Undirected
Atmospheric Science,Organic Chemistry,2,Undirected
Atmospheric Science,Genetics,2,Undirected
Atmospheric Science,Biomaterials,1,Undirected
Atmospheric Science,Pollution,7,Undirected
Atmospheric Science,Radiation,1,Undirected
Atmospheric Science,"Renewable Energy, Sustainability and the Environment",5,Undirected
Atmospheric Science,Analytical Chemistry,2,Undirected
Atmospheric Science,Surgery,1,Undirected
Atmospheric Science,Nuclear and High Energy Physics,2,Undirected
